ID,NM_UF,NM_MUNICIP,CD_GEOCODM_SUS,LONG,LAT
18485,SANTA CATARINA,ABELARDO LUZ,420010,-52.3364823833236,-26.5630310224446
18504,SANTA CATARINA,AGROLÂNDIA,420020,-49.8256533877284,-27.4005165879985
18505,SANTA CATARINA,AGRONÔMICA,420030,-49.7183688907554,-27.2697161071454
18506,SANTA CATARINA,ÁGUA DOCE,420040,-51.5590965552946,-27.0040916588601
18509,SANTA CATARINA,ÁGUAS DE CHAPECÓ,420050,-52.9872510056855,-27.0762129124757
18510,SANTA CATARINA,ÁGUAS FRIAS,420055,-52.8594194493505,-26.8802275430245
18511,SANTA CATARINA,ÁGUAS MORNAS,420060,-48.8405384028278,-27.7065971917498
18512,SANTA CATARINA,ALFREDO WAGNER,420070,-49.3438123011528,-27.7053963320374
18516,SANTA CATARINA,ALTO BELA VISTA,420075,-51.9110368540592,-27.4311378753286
18517,SANTA CATARINA,ANCHIETA,420080,-53.333270177229,-26.5356808606572
18518,SANTA CATARINA,ANGELINA,420090,-48.9834760642254,-27.582257352064
18521,SANTA CATARINA,ANITA GARIBALDI,420100,-51.1311938712633,-27.6837772900554
18523,SANTA CATARINA,ANITÁPOLIS,420110,-49.1315993662195,-27.9098868973331
18524,SANTA CATARINA,ANTÔNIO CARLOS,420120,-48.7649600267553,-27.5133710516314
18525,SANTA CATARINA,APIÚNA,420125,-49.3916376287528,-27.041812598125
18526,SANTA CATARINA,ARABUTÃ,420127,-52.1485992606982,-27.1574036959429
18528,SANTA CATARINA,ARAQUARI,420130,-48.6927074119294,-26.3759515540741
18535,SANTA CATARINA,ARARANGUÁ,420140,-49.480966523633,-28.9357520142005
18541,SANTA CATARINA,ARMAZÉM,420150,-49.012911084774,-28.2587054679168
18542,SANTA CATARINA,ARROIO TRINTA,420160,-51.3341239238805,-26.932564856681
18543,SANTA CATARINA,ARVOREDO,420165,-52.4577888411626,-27.0735335581574
18544,SANTA CATARINA,ASCURRA,420170,-49.3863634278063,-26.954775842494
18545,SANTA CATARINA,ATALANTA,420180,-49.7794566741424,-27.4205360018406
18546,SANTA CATARINA,AURORA,420190,-49.6436279074818,-27.2990294946104
18547,SANTA CATARINA,BALNEÁRIO ARROIO DO SILVA,420195,-49.405702799137,-28.9804024547593
18548,SANTA CATARINA,BALNEÁRIO CAMBORIÚ,420200,-48.6346174770265,-26.9918186052546
18549,SANTA CATARINA,BALNEÁRIO BARRA DO SUL,420205,-48.6066458760074,-26.4564295671177
18552,SANTA CATARINA,BALNEÁRIO GAIVOTA,420207,-49.5908937823551,-29.1645212685343
18554,SANTA CATARINA,BANDEIRANTE,420208,-53.64104958659,-26.7689379013244
18555,SANTA CATARINA,BARRA BONITA,420209,-53.4413025406045,-26.6522935998562
18556,SANTA CATARINA,BARRA VELHA,420210,-48.683864274324,-26.6343614082893
18559,SANTA CATARINA,BELA VISTA DO TOLDO,420213,-50.4647882384698,-26.276228278338
18560,SANTA CATARINA,BELMONTE,420215,-53.5809772314809,-26.8445863474828
18561,SANTA CATARINA,BENEDITO NOVO,420220,-49.3644027494089,-26.7775075690012
18565,SANTA CATARINA,BIGUAÇU,420230,-48.6544889289506,-27.49432274347
18570,SANTA CATARINA,BLUMENAU,420240,-49.0576308843612,-26.9161077053067
18573,SANTA CATARINA,BOCAINA DO SUL,420243,-49.9458979108069,-27.7431983069377
18574,SANTA CATARINA,BOMBINHAS,420245,-48.5213451348448,-27.1442546993321
18575,SANTA CATARINA,BOM JARDIM DA SERRA,420250,-49.6249777453381,-28.3379471909765
18576,SANTA CATARINA,BOM JESUS,420253,-52.3930159598262,-26.735923435578
18577,SANTA CATARINA,BOM JESUS DO OESTE,420257,-53.0953502802337,-26.6918115545937
18578,SANTA CATARINA,BOM RETIRO,420260,-49.4898337660812,-27.7986710014261
18580,SANTA CATARINA,BOTUVERÁ,420270,-49.0784843619278,-27.2021068611648
18582,SANTA CATARINA,BRAÇO DO NORTE,420280,-49.1645477089486,-28.2800388673436
18583,SANTA CATARINA,BRAÇO DO TROMBUDO,420285,-49.8909079359514,-27.3642513451248
18585,SANTA CATARINA,BRUNÓPOLIS,420287,-50.8359207719507,-27.318362150824
18587,SANTA CATARINA,BRUSQUE,420290,-48.9151630055153,-27.0983102262107
18588,SANTA CATARINA,CAÇADOR,420300,-51.0190347589981,-26.7753476727182
18592,SANTA CATARINA,CAIBI,420310,-53.2505271955837,-27.073053932558
18593,SANTA CATARINA,CALMON,420315,-51.0966349045981,-26.6046771770733
18596,SANTA CATARINA,CAMBORIÚ,420320,-48.6499958521006,-27.0264564992357
18598,SANTA CATARINA,CAPÃO ALTO,420325,-50.5114792925864,-27.9416852818149
18599,SANTA CATARINA,CAMPO ALEGRE,420330,-49.2633444820536,-26.1906592824645
18611,SANTA CATARINA,CAMPO BELO DO SUL,420340,-50.7619937519385,-27.8966573872665
18612,SANTA CATARINA,CAMPO ERÊ,420350,-53.0901551703376,-26.3945511410056
18614,SANTA CATARINA,CAMPOS NOVOS,420360,-51.2236729932379,-27.3990529792286
18624,SANTA CATARINA,CANELINHA,420370,-48.7892731276779,-27.2724147946086
18625,SANTA CATARINA,CANOINHAS,420380,-50.3978487118933,-26.1788070142524
18631,SANTA CATARINA,CAPINZAL,420390,-51.6113627551759,-27.3442784642161
18634,SANTA CATARINA,CAPIVARI DE BAIXO,420395,-48.9605750680941,-28.4490455118251
18636,SANTA CATARINA,CATANDUVAS,420400,-51.6589480985776,-27.0720352215709
18637,SANTA CATARINA,CAXAMBU DO SUL,420410,-52.8804748928922,-27.1612817848638
18638,SANTA CATARINA,CELSO RAMOS,420415,-51.3359938247645,-27.63473860537
18639,SANTA CATARINA,CERRO NEGRO,420417,-50.8700622646788,-27.7958280677384
18640,SANTA CATARINA,CHAPADÃO DO LAGEADO,420419,-49.5443259548905,-27.5852982512011
18641,SANTA CATARINA,CHAPECÓ,420420,-52.6170311134138,-27.1068370215332
18647,SANTA CATARINA,COCAL DO SUL,420425,-49.3271287199039,-28.6030228652774
18648,SANTA CATARINA,CONCÓRDIA,420430,-52.0239710697483,-27.2336587800539
18655,SANTA CATARINA,CORDILHEIRA ALTA,420435,-52.6032512708199,-26.9850812923252
18656,SANTA CATARINA,CORONEL FREITAS,420440,-52.7091514565173,-26.903251411811
18657,SANTA CATARINA,CORONEL MARTINS,420445,-52.6696992888121,-26.5116375952923
18659,SANTA CATARINA,CORUPÁ,420450,-49.2267370000436,-26.4319663158101
18660,SANTA CATARINA,CORREIA PINTO,420455,-50.363760554615,-27.5848083449709
18661,SANTA CATARINA,CRICIÚMA,420460,-49.3659395588222,-28.6735722526747
18663,SANTA CATARINA,CUNHA PORÃ,420470,-53.1738455719665,-26.8917270824506
18664,SANTA CATARINA,CUNHATAÍ,420475,-53.0932904925904,-26.9731396983276
18665,SANTA CATARINA,CURITIBANOS,420480,-50.5826010352621,-27.2829825064663
18669,SANTA CATARINA,DESCANSO,420490,-53.5046288706139,-26.8178702209916
18671,SANTA CATARINA,DIONÍSIO CERQUEIRA,420500,-53.6313951228273,-26.2664885336603
18676,SANTA CATARINA,DONA EMMA,420510,-49.7168977450524,-26.9863006137375
18677,SANTA CATARINA,DOUTOR PEDRINHO,420515,-49.4792933619334,-26.7204609555414
18680,SANTA CATARINA,ENTRE RIOS,420517,-52.562533967831,-26.7236210952911
18682,SANTA CATARINA,ERMO,420519,-49.6434049775486,-28.9850817922511
18683,SANTA CATARINA,ERVAL VELHO,420520,-51.4434329044499,-27.2738954846384
18685,SANTA CATARINA,FAXINAL DOS GUEDES,420530,-52.2714153987085,-26.8597867213521
18687,SANTA CATARINA,FLOR DO SERTÃO,420535,-53.3448914354815,-26.7794323287604
18688,SANTA CATARINA,FLORIANÓPOLIS,420540,-48.5476373781933,-27.58779554855
18704,SANTA CATARINA,FORMOSA DO SUL,420543,-52.7934500252739,-26.6485233782537
18705,SANTA CATARINA,FORQUILHINHA,420545,-49.4688610533615,-28.7424153508779
18709,SANTA CATARINA,FRAIBURGO,420550,-50.9250792352346,-27.0234469627061
18710,SANTA CATARINA,FREI ROGÉRIO,420555,-50.8064082491164,-27.1747514992324
18712,SANTA CATARINA,GALVÃO,420560,-52.682002075558,-26.4554762383808
18713,SANTA CATARINA,GAROPABA,420570,-48.6125566828538,-28.020895934826
18714,SANTA CATARINA,GARUVA,420580,-48.8498418594081,-26.0220755061165
18715,SANTA CATARINA,GASPAR,420590,-48.9677065681263,-26.9183685142378
18716,SANTA CATARINA,GOVERNADOR CELSO RAMOS,420600,-48.5781665645095,-27.3186459075051
18719,SANTA CATARINA,GRÃO PARÁ,420610,-49.2199960405178,-28.1839865262373
18723,SANTA CATARINA,GRAVATAL,420620,-49.0394702581619,-28.3291307178425
18726,SANTA CATARINA,GUABIRUBA,420630,-48.9835604480228,-27.0603252392512
18727,SANTA CATARINA,GUARACIABA,420640,-53.5220897181838,-26.6003475707552
18730,SANTA CATARINA,GUARAMIRIM,420650,-48.9921042659495,-26.4744451283201
18731,SANTA CATARINA,GUARUJÁ DO SUL,420660,-53.5254451083141,-26.384920604032
18732,SANTA CATARINA,GUATAMBÚ,420665,-52.7838401342671,-27.1369108659036
18734,SANTA CATARINA,HERVAL D'OESTE,420670,-51.4962153102599,-27.1703031847073
18735,SANTA CATARINA,IBIAM,420675,-51.2394276982807,-27.1805834764113
18737,SANTA CATARINA,IBICARÉ,420680,-51.3684502619661,-27.0915490160551
18738,SANTA CATARINA,IBIRAMA,420690,-49.5220277592255,-27.0535408849138
18741,SANTA CATARINA,IÇARA,420700,-49.3008225783231,-28.7070840092046
18743,SANTA CATARINA,ILHOTA,420710,-48.8250140063896,-26.9046251832167
18746,SANTA CATARINA,IMARUÍ,420720,-48.8146717195152,-28.3438499095259
18748,SANTA CATARINA,IMBITUBA,420730,-48.6692841969228,-28.2399511140131
18751,SANTA CATARINA,IMBUIA,420740,-49.4277293449918,-27.4946042536369
18752,SANTA CATARINA,INDAIAL,420750,-49.2401404600146,-26.906255999238
18753,SANTA CATARINA,IOMERÊ,420757,-51.2406190978758,-27.0010780507868
18754,SANTA CATARINA,IPIRA,420760,-51.7708536189115,-27.4097088482285
18755,SANTA CATARINA,IPORÃ DO OESTE,420765,-53.5395118843069,-26.9960166793445
18756,SANTA CATARINA,IPUAÇU,420768,-52.454296911798,-26.6325600976818
18759,SANTA CATARINA,IPUMIRIM,420770,-52.1405408667672,-27.0683263637725
18760,SANTA CATARINA,IRACEMINHA,420775,-53.2760577940404,-26.8240650315757
18762,SANTA CATARINA,IRANI,420780,-51.9041079240294,-27.016186689116
18763,SANTA CATARINA,IRATI,420785,-52.8950113563078,-26.6572269448
18764,SANTA CATARINA,IRINEÓPOLIS,420790,-50.8039000498131,-26.2366129371023
18766,SANTA CATARINA,ITÁ,420800,-52.3291825163272,-27.2817787174759
18770,SANTA CATARINA,ITAIÓPOLIS,420810,-49.9087562022231,-26.3371264112188
18774,SANTA CATARINA,ITAJAÍ,420820,-48.6570232083488,-26.9074262397995
18776,SANTA CATARINA,ITAPEMA,420830,-48.6173993861423,-27.0959378836856
18777,SANTA CATARINA,ITAPIRANGA,420840,-53.7148020649025,-27.1753750894904
18780,SANTA CATARINA,ITAPOÁ,420845,-48.6041676070776,-26.0060478870145
18781,SANTA CATARINA,ITUPORANGA,420850,-49.603414701133,-27.4148584906675
18783,SANTA CATARINA,JABORÁ,420860,-51.7433538390133,-27.1728530868747
18784,SANTA CATARINA,JACINTO MACHADO,420870,-49.761768656406,-29.0014186138235
18785,SANTA CATARINA,JAGUARUNA,420880,-49.0491289860852,-28.6249636892195
18788,SANTA CATARINA,JARAGUÁ DO SUL,420890,-49.0762988228022,-26.4904843494135
18791,SANTA CATARINA,JARDINÓPOLIS,420895,-52.8588992560494,-26.7205694035031
18792,SANTA CATARINA,JOAÇABA,420900,-51.5066897333377,-27.1739445292328
18797,SANTA CATARINA,JOINVILLE,420910,-48.849409143238,-26.3045176486541
18807,SANTA CATARINA,JOSÉ BOITEUX,420915,-49.6238066864875,-26.9546826165688
18808,SANTA CATARINA,JUPIÁ,420917,-52.7343805407579,-26.393702818029
18809,SANTA CATARINA,LACERDÓPOLIS,420920,-51.5628663690798,-27.2646000912219
18810,SANTA CATARINA,LAGES,420930,-50.3302224241895,-27.8172594631137
18813,SANTA CATARINA,LAGUNA,420940,-48.7813886217994,-28.483585953912
18823,SANTA CATARINA,LAJEADO GRANDE,420945,-52.5660348495432,-26.8609423456111
18824,SANTA CATARINA,LAURENTINO,420950,-49.7552636609799,-27.2123881016018
18825,SANTA CATARINA,LAURO MULLER,420960,-49.3943072672474,-28.3935851652629
18830,SANTA CATARINA,LEBON RÉGIS,420970,-50.6918278644481,-26.92911401117
18834,SANTA CATARINA,LEOBERTO LEAL,420980,-49.2894014989799,-27.5063895156567
18835,SANTA CATARINA,LINDÓIA DO SUL,420985,-52.0809226441985,-27.0474644814817
18836,SANTA CATARINA,LONTRAS,420990,-49.5448293546842,-27.1574865637255
18837,SANTA CATARINA,LUIZ ALVES,421000,-48.9260467722994,-26.7211107866955
18838,SANTA CATARINA,LUZERNA,421003,-51.4679460432033,-27.1298960692111
18839,SANTA CATARINA,MACIEIRA,421005,-51.3761219769561,-26.8552123885479
18840,SANTA CATARINA,MAFRA,421010,-49.8010375282692,-26.1152284942537
18843,SANTA CATARINA,MAJOR GERCINO,421020,-48.9533539588878,-27.4186604134206
18846,SANTA CATARINA,MAJOR VIEIRA,421030,-50.3329868433168,-26.357526536006
18847,SANTA CATARINA,MARACAJÁ,421040,-49.4543763245932,-28.8503146069746
18848,SANTA CATARINA,MARAVILHA,421050,-53.174818815895,-26.7616239472618
18849,SANTA CATARINA,MAREMA,421055,-52.6271354100559,-26.8004219087544
18850,SANTA CATARINA,MASSARANDUBA,421060,-48.9887446627143,-26.5954580146677
18851,SANTA CATARINA,MATOS COSTA,421070,-51.1574514436102,-26.4741154352025
18852,SANTA CATARINA,MELEIRO,421080,-49.6298493602249,-28.8324458208608
18854,SANTA CATARINA,MIRIM DOCE,421085,-50.0685637123754,-27.2012050831375
18855,SANTA CATARINA,MODELO,421090,-53.0535007992379,-26.7780420756962
18856,SANTA CATARINA,MONDAÍ,421100,-53.3986840279187,-27.1036116941033
18859,SANTA CATARINA,MONTE CARLO,421105,-50.9741046780325,-27.217678802079
18860,SANTA CATARINA,MONTE CASTELO,421110,-50.2262714328843,-26.4563624721632
18862,SANTA CATARINA,MORRO DA FUMAÇA,421120,-49.2132565084377,-28.6547878430396
18865,SANTA CATARINA,MORRO GRANDE,421125,-49.7187999838418,-28.7997195366586
18867,SANTA CATARINA,NAVEGANTES,421130,-48.6491829025091,-26.8974391192712
18871,SANTA CATARINA,NOVA ERECHIM,421140,-52.9112866654386,-26.9012733980819
18872,SANTA CATARINA,NOVA ITABERABA,421145,-52.81124405489,-26.9428898836363
18873,SANTA CATARINA,NOVA TRENTO,421150,-48.9257954329345,-27.2877711667856
18876,SANTA CATARINA,NOVA VENEZA,421160,-49.5031235817322,-28.638232602301
18886,SANTA CATARINA,NOVO HORIZONTE,421165,-52.8340333904853,-26.4461719902068
18887,SANTA CATARINA,ORLEANS,421170,-49.2914262911017,-28.3604689662855
18894,SANTA CATARINA,OTACÍLIO COSTA,421175,-50.1123146891291,-27.5038461750083
18895,SANTA CATARINA,OURO,421180,-51.620562178214,-27.3424881724357
18897,SANTA CATARINA,OURO VERDE,421185,-52.3100192014426,-26.6959944195779
18898,SANTA CATARINA,PAIAL,421187,-52.5010887492735,-27.2551577941135
18899,SANTA CATARINA,PAINEL,421189,-50.1130097409793,-27.9145181854278
18900,SANTA CATARINA,PALHOÇA,421190,-48.6702879187122,-27.6470436836907
18904,SANTA CATARINA,PALMA SOLA,421200,-53.2799772512092,-26.3465081338035
18905,SANTA CATARINA,PALMEIRA,421205,-50.1590014055927,-27.5822620704524
18906,SANTA CATARINA,PALMITOS,421210,-53.1622672928949,-27.0702505491681
18911,SANTA CATARINA,PAPANDUVA,421220,-50.1632041973224,-26.3939830707766
18913,SANTA CATARINA,PARAÍSO,421223,-53.6753141316767,-26.6152629707929
18916,SANTA CATARINA,PASSO DE TORRES,421225,-49.725145272462,-29.3234599051044
18918,SANTA CATARINA,PASSOS MAIA,421227,-52.061723800427,-26.7808891471921
18920,SANTA CATARINA,PAULO LOPES,421230,-48.6814954135887,-27.949816232587
18921,SANTA CATARINA,PEDRAS GRANDES,421240,-49.186487547356,-28.4372176497457
18924,SANTA CATARINA,PENHA,421250,-48.6475729112698,-26.7688610927433
18925,SANTA CATARINA,PERITIBA,421260,-51.9098146670515,-27.3773092814998
18926,SANTA CATARINA,PETROLÂNDIA,421270,-49.6948686231007,-27.5281268330003
18928,SANTA CATARINA,BALNEÁRIO PIÇARRAS,421280,-48.6750513539987,-26.7691705385029
18929,SANTA CATARINA,PINHALZINHO,421290,-52.9822532451308,-26.8488143342201
18932,SANTA CATARINA,PINHEIRO PRETO,421300,-51.2305364835274,-27.0451346160511
18933,SANTA CATARINA,PIRATUBA,421310,-51.7586498276128,-27.4159535517177
18935,SANTA CATARINA,PLANALTO ALEGRE,421315,-52.8673520307871,-27.0694597760793
18936,SANTA CATARINA,POMERODE,421320,-49.1741975274002,-26.7448263965019
18937,SANTA CATARINA,PONTE ALTA,421330,-50.3771006508207,-27.4677840727923
18938,SANTA CATARINA,PONTE ALTA DO NORTE,421335,-50.4654042677657,-27.1690291828981
18939,SANTA CATARINA,PONTE SERRADA,421340,-52.014537512533,-26.8749128276431
18942,SANTA CATARINA,PORTO BELO,421350,-48.6027567395843,-27.1494662097186
18943,SANTA CATARINA,PORTO UNIÃO,421360,-51.0816046335966,-26.2300048980861
18947,SANTA CATARINA,POUSO REDONDO,421370,-49.9556521355194,-27.2510862782106
18949,SANTA CATARINA,PRAIA GRANDE,421380,-49.960591976336,-29.1957763636175
18952,SANTA CATARINA,PRESIDENTE CASTELLO BRANCO,421390,-51.8113755382464,-27.2199421946146
18953,SANTA CATARINA,PRESIDENTE GETÚLIO,421400,-49.6220861691379,-27.0414082411233
18955,SANTA CATARINA,PRESIDENTE NEREU,421410,-49.4032927710887,-27.2873292141085
18956,SANTA CATARINA,PRINCESA,421415,-53.5981058756425,-26.4443352068206
18957,SANTA CATARINA,QUILOMBO,421420,-52.7276095700875,-26.7400555498141
18958,SANTA CATARINA,RANCHO QUEIMADO,421430,-49.0084323799639,-27.6772088641101
18960,SANTA CATARINA,RIO DAS ANTAS,421440,-51.0760199431708,-26.8970674359054
18963,SANTA CATARINA,RIO DO CAMPO,421450,-50.1395889130391,-26.9423084311286
18966,SANTA CATARINA,RIO DO OESTE,421460,-49.8028622167011,-27.1911665180101
18967,SANTA CATARINA,RIO DOS CEDROS,421470,-49.2723794435685,-26.7491298161626
18971,SANTA CATARINA,RIO DO SUL,421480,-49.6432375290983,-27.2179032254389
18972,SANTA CATARINA,RIO FORTUNA,421490,-49.105093802571,-28.1325913886379
18973,SANTA CATARINA,RIO NEGRINHO,421500,-49.5172950755857,-26.255325027927
18976,SANTA CATARINA,RIO RUFINO,421505,-49.7775918042695,-27.863235479243
18977,SANTA CATARINA,RIQUEZA,421507,-53.3252862115099,-27.0675941645796
18979,SANTA CATARINA,RODEIO,421510,-49.3047072334636,-26.9435016683708
18980,SANTA CATARINA,ROMELÂNDIA,421520,-53.320158400046,-26.679463563118
18984,SANTA CATARINA,SALETE,421530,-50.0017307310962,-26.9752443334315
18985,SANTA CATARINA,SALTINHO,421535,-53.058631248926,-26.6085589195734
18986,SANTA CATARINA,SALTO VELOSO,421540,-51.4052080779569,-26.9031646076917
18987,SANTA CATARINA,SANGÃO,421545,-49.1340298641987,-28.6332229229122
18993,SANTA CATARINA,SANTA CECÍLIA,421550,-50.4229016203405,-26.9569007446141
18994,SANTA CATARINA,SANTA HELENA,421555,-53.6199878739379,-26.9398439236403
18995,SANTA CATARINA,SANTA ROSA DE LIMA,421560,-49.1250913029394,-28.0356055728432
18996,SANTA CATARINA,SANTA ROSA DO SUL,421565,-49.7176263735924,-29.1352882185643
18999,SANTA CATARINA,SANTA TEREZINHA,421567,-50.0055291871441,-26.7809823539531
19002,SANTA CATARINA,SANTA TEREZINHA DO PROGRESSO,421568,-53.1998469616569,-26.6197755738665
19003,SANTA CATARINA,SANTIAGO DO SUL,421569,-52.675949479347,-26.6348090908966
19004,SANTA CATARINA,SANTO AMARO DA IMPERATRIZ,421570,-48.7802399213721,-27.6897477584618
19005,SANTA CATARINA,SÃO BERNARDINO,421575,-52.9655387397374,-26.4732782462558
19006,SANTA CATARINA,SÃO BENTO DO SUL,421580,-49.3869788951345,-26.2494854185392
19007,SANTA CATARINA,SÃO BONIFÁCIO,421590,-48.9293119585962,-27.8964966985261
19008,SANTA CATARINA,SÃO CARLOS,421600,-53.017394273321,-27.0786350778961
19009,SANTA CATARINA,SÃO CRISTOVÃO DO SUL,421605,-50.434628933086,-27.2829466733989
19010,SANTA CATARINA,SÃO DOMINGOS,421610,-52.5372274685343,-26.5578303695187
19014,SANTA CATARINA,SÃO FRANCISCO DO SUL,421620,-48.6375707581745,-26.244017884154
19017,SANTA CATARINA,SÃO JOÃO DO OESTE,421625,-53.5959666797443,-27.0974826254415
19020,SANTA CATARINA,SÃO JOÃO BATISTA,421630,-48.8570042802462,-27.2958805567379
19022,SANTA CATARINA,SÃO JOÃO DO ITAPERIÚ,421635,-48.7677653867626,-26.6174540463118
19027,SANTA CATARINA,SÃO JOÃO DO SUL,421640,-49.806571385692,-29.2234797912484
19030,SANTA CATARINA,SÃO JOAQUIM,421650,-49.9367417605442,-28.294712499212
19035,SANTA CATARINA,SÃO JOSÉ,421660,-48.6160227158664,-27.5903120772487
19039,SANTA CATARINA,SÃO JOSÉ DO CEDRO,421670,-53.5001241069131,-26.4560602968492
19043,SANTA CATARINA,SÃO JOSÉ DO CERRITO,421680,-50.5813861763305,-27.6685865187534
19044,SANTA CATARINA,SÃO LOURENÇO DO OESTE,421690,-52.8513336669502,-26.3551901645503
19049,SANTA CATARINA,SÃO LUDGERO,421700,-49.1756843247193,-28.3268955250758
19050,SANTA CATARINA,SÃO MARTINHO,421710,-48.9777862480356,-28.16449528961
19054,SANTA CATARINA,SÃO MIGUEL DA BOA VISTA,421715,-53.2545563766802,-26.694475145317
19055,SANTA CATARINA,SÃO MIGUEL DO OESTE,421720,-53.5188394061561,-26.7264271766606
19056,SANTA CATARINA,SÃO PEDRO DE ALCÂNTARA,421725,-48.7876695873071,-27.5671700933902
19057,SANTA CATARINA,SAUDADES,421730,-52.9955697272511,-26.9197569510449
19059,SANTA CATARINA,SCHROEDER,421740,-49.0732596915149,-26.4209759126271
19060,SANTA CATARINA,SEARA,421750,-52.3028548279905,-27.1456976228746
19063,SANTA CATARINA,SERRA ALTA,421755,-53.0462763415455,-26.7247733740512
19064,SANTA CATARINA,SIDERÓPOLIS,421760,-49.420540933003,-28.5951024182345
19067,SANTA CATARINA,SOMBRIO,421770,-49.6342103641341,-29.1091327568261
19070,SANTA CATARINA,SUL BRASIL,421775,-52.9642047957299,-26.736936209706
19071,SANTA CATARINA,TAIÓ,421780,-50.0050964642724,-27.1179373002204
19073,SANTA CATARINA,TANGARÁ,421790,-51.245914375254,-27.1010111042277
19076,SANTA CATARINA,TIGRINHOS,421795,-53.1575419839148,-26.6894748377594
19077,SANTA CATARINA,TIJUCAS,421800,-48.6320705638696,-27.2394536072106
19078,SANTA CATARINA,TIMBÉ DO SUL,421810,-49.8441177627943,-28.8325174934795
19079,SANTA CATARINA,TIMBÓ,421820,-49.2777122897972,-26.8229025749878
19080,SANTA CATARINA,TIMBÓ GRANDE,421825,-50.6746741364894,-26.6178284910438
19082,SANTA CATARINA,TRÊS BARRAS,421830,-50.3054193679948,-26.11409633676
19084,SANTA CATARINA,TREVISO,421835,-49.455933378851,-28.5184848579408
19085,SANTA CATARINA,TREZE DE MAIO,421840,-49.1448153071747,-28.558140037514
19100,SANTA CATARINA,TREZE TÍLIAS,421850,-51.4146746650895,-26.9985363058706
19101,SANTA CATARINA,TROMBUDO CENTRAL,421860,-49.792478234056,-27.3030195290903
19102,SANTA CATARINA,TUBARÃO,421870,-49.0052680770245,-28.4800339478501
19105,SANTA CATARINA,TUNÁPOLIS,421875,-53.641459736047,-26.9722235914893
19106,SANTA CATARINA,TURVO,421880,-49.6808657451159,-28.9247492173882
19110,SANTA CATARINA,UNIÃO DO OESTE,421885,-52.8514964564325,-26.7617370137475
19111,SANTA CATARINA,URUBICI,421890,-49.5882056111042,-28.0045549120329
19114,SANTA CATARINA,URUPEMA,421895,-49.8732112423988,-27.9526858098159
19115,SANTA CATARINA,URUSSANGA,421900,-49.3191079185647,-28.5199662039211
19118,SANTA CATARINA,VARGEÃO,421910,-52.154105650118,-26.8639833173705
19119,SANTA CATARINA,VARGEM,421915,-50.9781506256549,-27.4899701004296
19120,SANTA CATARINA,VARGEM BONITA,421917,-51.7447401814046,-27.0032416045091
19123,SANTA CATARINA,VIDAL RAMOS,421920,-49.3682191726114,-27.3957786986881
19124,SANTA CATARINA,VIDEIRA,421930,-51.1517052828326,-27.0061290679698
19127,SANTA CATARINA,VITOR MEIRELES,421935,-49.8307519609684,-26.8815776185781
19129,SANTA CATARINA,WITMARSUM,421940,-49.8042033754401,-26.926742723396
19131,SANTA CATARINA,XANXERÊ,421950,-52.4046671389754,-26.8745844992386
19137,SANTA CATARINA,XAVANTINA,421960,-52.3428505099137,-27.0702501470745
19139,SANTA CATARINA,XAXIM,421970,-52.5349325183039,-26.9637194992369
19142,SANTA CATARINA,ZORTÉA,421985,-51.5495663068408,-27.4502514116819
19143,RIO GRANDE DO SUL,ACEGUÁ,430003,-54.1647315363634,-31.8640153042621
19145,RIO GRANDE DO SUL,ÁGUA SANTA,430005,-52.0346327891623,-28.1750547485119
19150,RIO GRANDE DO SUL,AGUDO,430010,-53.2586916877151,-29.6456633632496
19151,RIO GRANDE DO SUL,AJURICABA,430020,-53.7728188899873,-28.2377290066893
19155,RIO GRANDE DO SUL,ALECRIM,430030,-54.7670962217407,-27.6610744578017
19157,RIO GRANDE DO SUL,ALEGRETE,430040,-55.7958701453331,-29.7820432091245
19159,RIO GRANDE DO SUL,ALEGRIA,430045,-54.0573664131385,-27.8372999563703
19162,RIO GRANDE DO SUL,ALMIRANTE TAMANDARÉ DO SUL,430047,-52.9137145496944,-28.1137262870376
19165,RIO GRANDE DO SUL,ALPESTRE,430050,-53.0373660485512,-27.2487687566901
19169,RIO GRANDE DO SUL,ALTO ALEGRE,430055,-52.9907552806891,-28.7747455370691
19174,RIO GRANDE DO SUL,ALTO FELIZ,430057,-51.3158156678408,-29.3901391668448
19175,RIO GRANDE DO SUL,ALVORADA,430060,-51.0777294542001,-29.9974930647423
19177,RIO GRANDE DO SUL,AMARAL FERRADOR,430063,-52.2512703969698,-30.8751476011694
19179,RIO GRANDE DO SUL,AMETISTA DO SUL,430064,-53.1921772619969,-27.3564254737849
19181,RIO GRANDE DO SUL,ANDRÉ DA ROCHA,430066,-51.5737379712009,-28.6319772028819
19182,RIO GRANDE DO SUL,ANTA GORDA,430070,-52.0158234394073,-28.9708843631015
19185,RIO GRANDE DO SUL,ANTÔNIO PRADO,430080,-51.2835769243409,-28.8554376246298
19189,RIO GRANDE DO SUL,ARAMBARÉ,430085,-51.5013182505968,-30.9093455500119
19191,RIO GRANDE DO SUL,ARARICÁ,430087,-50.9256766146808,-29.6172435929301
19192,RIO GRANDE DO SUL,ARATIBA,430090,-52.3038319547884,-27.3944441288949
19198,RIO GRANDE DO SUL,ARROIO DO MEIO,430100,-51.9474494916139,-29.3988907191368
19202,RIO GRANDE DO SUL,ARROIO DO SAL,430105,-49.932957517978,-29.5929607439655
